coub,sex,edu_lfs,occ_1d,occ_other,skill_occ,overqualified,oecd,regionb,oecdb,fborn,number
GHA,2,1,5,,2,99,1,AFRI,0,1,1514
GHA,2,1,6,,2,99,1,AFRI,0,1,2544
GHA,2,1,7,,2,99,1,AFRI,0,1,2251
GHA,2,1,8,,2,99,1,AFRI,0,1,377
GHA,2,1,9,,1,99,1,AFRI,0,1,11401
GHA,2,1,,USA_21,3,99,1,AFRI,0,1,385
GHA,2,1,,USA_25,3,99,1,AFRI,0,1,70
GHA,2,1,,USA_29,3,99,1,AFRI,0,1,309
GHA,2,1,,USA_31,2,99,1,AFRI,0,1,674
GHA,2,1,,USA_35,2,99,1,AFRI,0,1,172
GHA,2,1,,USA_37,2,99,1,AFRI,0,1,579
GHA,2,1,,USA_39,2,99,1,AFRI,0,1,563
GHA,2,1,,USA_43,2,99,1,AFRI,0,1,98
GHA,2,1,,USA_51,2,99,1,AFRI,0,1,177
GHA,2,1,,USA_53,2,99,1,AFRI,0,1,104
GHA,2,2,0,,99,99,1,AFRI,0,1,202
GHA,2,2,1,,3,99,1,AFRI,0,1,632
GHA,2,2,2,,3,99,1,AFRI,0,1,1420
GHA,2,2,3,,3,99,1,AFRI,0,1,1003
GHA,2,2,4,,2,99,1,AFRI,0,1,1966
GHA,2,2,5,,2,99,1,AFRI,0,1,2115
GHA,2,2,6,,2,99,1,AFRI,0,1,3848
GHA,2,2,7,,2,99,1,AFRI,0,1,2788
GHA,2,2,8,,2,99,1,AFRI,0,1,1496
GHA,2,2,9,,1,99,1,AFRI,0,1,6460
GHA,2,2,,USA_11,3,99,1,AFRI,0,1,402
GHA,2,2,,USA_13,3,99,1,AFRI,0,1,1196
GHA,2,2,,USA_15,3,99,1,AFRI,0,1,101
GHA,2,2,,USA_19,3,99,1,AFRI,0,1,264
GHA,2,2,,USA_21,3,99,1,AFRI,0,1,147
GHA,2,2,,USA_25,3,99,1,AFRI,0,1,178
GHA,2,2,,USA_29,3,99,1,AFRI,0,1,3357
GHA,2,2,,USA_31,2,99,1,AFRI,0,1,7349
GHA,2,2,,USA_33,2,99,1,AFRI,0,1,157
GHA,2,2,,USA_35,2,99,1,AFRI,0,1,641
GHA,2,2,,USA_37,2,99,1,AFRI,0,1,1744
GHA,2,2,,USA_39,2,99,1,AFRI,0,1,2940
GHA,2,2,,USA_41,2,99,1,AFRI,0,1,2049
GHA,2,2,,USA_43,2,99,1,AFRI,0,1,2182
GHA,2,2,,USA_51,2,99,1,AFRI,0,1,1210
GHA,2,2,,USA_53,2,99,1,AFRI,0,1,1285
GHA,2,3,0,,99,99,1,AFRI,0,1,5
GHA,2,3,1,,3,0,1,AFRI,0,1,2584
GHA,2,3,2,,3,0,1,AFRI,0,1,8066
GHA,2,3,3,,3,0,1,AFRI,0,1,2232
GHA,2,3,4,,2,1,1,AFRI,0,1,2637
GHA,2,3,5,,2,1,1,AFRI,0,1,2162
GHA,2,3,6,,2,1,1,AFRI,0,1,3718
GHA,2,3,7,,2,1,1,AFRI,0,1,914
GHA,2,3,8,,2,1,1,AFRI,0,1,248
GHA,2,3,9,,1,1,1,AFRI,0,1,2252
GHA,2,3,,USA_11,3,0,1,AFRI,0,1,655
GHA,2,3,,USA_13,3,0,1,AFRI,0,1,2748
GHA,2,3,,USA_15,3,0,1,AFRI,0,1,516
GHA,2,3,,USA_21,3,0,1,AFRI,0,1,738
GHA,2,3,,USA_25,3,0,1,AFRI,0,1,1318
GHA,2,3,,USA_27,3,0,1,AFRI,0,1,89
GHA,2,3,,USA_29,3,0,1,AFRI,0,1,7610
GHA,2,3,,USA_31,2,1,1,AFRI,0,1,2234
GHA,2,3,,USA_35,2,1,1,AFRI,0,1,448
GHA,2,3,,USA_39,2,1,1,AFRI,0,1,1965
GHA,2,3,,USA_41,2,1,1,AFRI,0,1,969
GHA,2,3,,USA_43,2,1,1,AFRI,0,1,2332
GHA,2,3,,USA_51,2,1,1,AFRI,0,1,248
GHA,2,3,,USA_53,2,1,1,AFRI,0,1,188
GHA,2,99,0,,99,99,1,AFRI,0,1,3
GHA,2,99,1,,3,99,1,AFRI,0,1,3
GHA,2,99,2,,3,99,1,AFRI,0,1,68
GHA,2,99,3,,3,99,1,AFRI,0,1,4
GHA,2,99,4,,2,99,1,AFRI,0,1,45
GHA,2,99,5,,2,99,1,AFRI,0,1,52
GHA,2,99,6,,2,99,1,AFRI,0,1,3
GHA,2,99,8,,2,99,1,AFRI,0,1,17
GHA,2,99,9,,1,99,1,AFRI,0,1,270
GHA,2,99,,JPN_B,3,99,1,AFRI,0,1,31
GHA,2,99,,JPN_C,3,99,1,AFRI,0,1,7
GHA,2,99,,JPN_H,2,99,1,AFRI,0,1,18
GHA,2,99,,JPN_L,99,99,1,AFRI,0,1,7
GHA,99,1,1,,3,99,1,AFRI,0,1,14
GHA,99,1,4,,2,99,1,AFRI,0,1,576
GHA,99,1,5,,2,99,1,AFRI,0,1,17
GHA,99,1,6,,2,99,1,AFRI,0,1,31
GHA,99,1,7,,2,99,1,AFRI,0,1,49
GHA,99,1,8,,2,99,1,AFRI,0,1,179
GHA,99,1,9,,1,99,1,AFRI,0,1,1388
GHA,99,2,5,,2,99,1,AFRI,0,1,523
GHA,99,2,7,,2,99,1,AFRI,0,1,458
GHA,99,2,8,,2,99,1,AFRI,0,1,96
GHA,99,2,9,,1,99,1,AFRI,0,1,614
GHA,99,3,1,,3,0,1,AFRI,0,1,113
GHA,99,3,2,,3,0,1,AFRI,0,1,115
GHA,99,3,3,,3,0,1,AFRI,0,1,9
GHA,99,3,5,,2,1,1,AFRI,0,1,9
GHA,99,3,9,,1,1,1,AFRI,0,1,67
GIB,1,1,1,,3,99,1,EURO,0,1,96
GIB,1,1,4,,2,99,1,EURO,0,1,296
GIB,1,1,6,,2,99,1,EURO,0,1,172
GIB,1,1,7,,2,99,1,EURO,0,1,201
GIB,1,1,8,,2,99,1,EURO,0,1,1
GIB,1,1,9,,1,99,1,EURO,0,1,742
GIB,1,2,1,,3,99,1,EURO,0,1,186
GIB,1,2,2,,3,99,1,EURO,0,1,195
GIB,1,2,3,,3,99,1,EURO,0,1,644
GIB,1,2,4,,2,99,1,EURO,0,1,285
GIB,1,2,5,,2,99,1,EURO,0,1,158
GIB,1,2,6,,2,99,1,EURO,0,1,78
GIB,1,2,7,,2,99,1,EURO,0,1,14
GIB,1,2,8,,2,99,1,EURO,0,1,427
GIB,1,2,9,,1,99,1,EURO,0,1,453
GIB,1,2,,USA_35,2,99,1,EURO,0,1,72
GIB,1,2,,USA_43,2,99,1,EURO,0,1,154
GIB,1,2,,USA_49,2,99,1,EURO,0,1,9
GIB,1,2,,USA_53,2,99,1,EURO,0,1,103
GIB,1,3,1,,3,0,1,EURO,0,1,116
GIB,1,3,2,,3,0,1,EURO,0,1,1638
GIB,1,3,3,,3,0,1,EURO,0,1,837
GIB,1,3,4,,2,1,1,EURO,0,1,4
GIB,1,3,5,,2,1,1,EURO,0,1,175
GIB,1,3,6,,2,1,1,EURO,0,1,4
GIB,1,3,7,,2,1,1,EURO,0,1,1
GIB,1,3,8,,2,1,1,EURO,0,1,1
GIB,1,3,9,,1,1,1,EURO,0,1,10
GIB,1,3,,USA_11,3,0,1,EURO,0,1,51
GIB,1,3,,USA_15,3,0,1,EURO,0,1,20
GIB,1,3,,USA_19,3,0,1,EURO,0,1,81
GIB,1,3,,USA_21,3,0,1,EURO,0,1,11
GIB,1,3,,USA_23,3,0,1,EURO,0,1,21
GIB,1,3,,USA_25,3,0,1,EURO,0,1,41
GIB,1,3,,USA_27,3,0,1,EURO,0,1,15
GIB,1,3,,USA_29,3,0,1,EURO,0,1,73
GIB,1,3,,USA_53,2,1,1,EURO,0,1,14
GIB,1,99,7,,2,99,1,EURO,0,1,4
GIB,2,1,1,,3,99,1,EURO,0,1,94
GIB,2,1,3,,3,99,1,EURO,0,1,3
GIB,2,1,5,,2,99,1,EURO,0,1,3
GIB,2,2,1,,3,99,1,EURO,0,1,313
GIB,2,2,3,,3,99,1,EURO,0,1,1
GIB,2,2,4,,2,99,1,EURO,0,1,110
GIB,2,2,5,,2,99,1,EURO,0,1,148
GIB,2,2,6,,2,99,1,EURO,0,1,907
GIB,2,2,7,,2,99,1,EURO,0,1,188
GIB,2,2,9,,1,99,1,EURO,0,1,209
GIB,2,2,,USA_41,2,99,1,EURO,0,1,22
GIB,2,2,,USA_43,2,99,1,EURO,0,1,67
GIB,2,2,,USA_51,2,99,1,EURO,0,1,43
GIB,2,3,1,,3,0,1,EURO,0,1,971
GIB,2,3,2,,3,0,1,EURO,0,1,236
GIB,2,3,3,,3,0,1,EURO,0,1,682
GIB,2,3,4,,2,1,1,EURO,0,1,123
GIB,2,3,5,,2,1,1,EURO,0,1,1
GIB,2,3,6,,2,1,1,EURO,0,1,264
GIB,2,3,7,,2,1,1,EURO,0,1,80
GIB,2,3,,USA_11,3,0,1,EURO,0,1,80
GIB,2,3,,USA_13,3,0,1,EURO,0,1,53
GIB,2,3,,USA_25,3,0,1,EURO,0,1,45
GIB,2,3,,USA_27,3,0,1,EURO,0,1,12
GIB,2,3,,USA_29,3,0,1,EURO,0,1,109
GIB,2,3,,USA_43,2,1,1,EURO,0,1,51
GIN,1,1,0,,99,99,1,AFRI,0,1,41
GIN,1,1,1,,3,99,1,AFRI,0,1,80
GIN,1,1,2,,3,99,1,AFRI,0,1,147
GIN,1,1,3,,3,99,1,AFRI,0,1,334
GIN,1,1,4,,2,99,1,AFRI,0,1,123
GIN,1,1,5,,2,99,1,AFRI,0,1,627
GIN,1,1,6,,2,99,1,AFRI,0,1,193
GIN,1,1,7,,2,99,1,AFRI,0,1,986
GIN,1,1,8,,2,99,1,AFRI,0,1,961
GIN,1,1,9,,1,99,1,AFRI,0,1,2692
GIN,1,1,,USA_13,3,99,1,AFRI,0,1,217
GIN,1,1,,USA_27,3,99,1,AFRI,0,1,48
GIN,1,1,,USA_41,2,99,1,AFRI,0,1,153
GIN,1,1,,USA_43,2,99,1,AFRI,0,1,62
GIN,1,1,,USA_49,2,99,1,AFRI,0,1,219
GIN,1,1,,USA_53,2,99,1,AFRI,0,1,831
GIN,1,2,0,,99,99,1,AFRI,0,1,25
GIN,1,2,1,,3,99,1,AFRI,0,1,71
GIN,1,2,2,,3,99,1,AFRI,0,1,188
GIN,1,2,3,,3,99,1,AFRI,0,1,427
GIN,1,2,4,,2,99,1,AFRI,0,1,152
GIN,1,2,5,,2,99,1,AFRI,0,1,841
GIN,1,2,6,,2,99,1,AFRI,0,1,178
GIN,1,2,7,,2,99,1,AFRI,0,1,1069
GIN,1,2,8,,2,99,1,AFRI,0,1,977
GIN,1,2,9,,1,99,1,AFRI,0,1,700
GIN,1,2,,USA_11,3,99,1,AFRI,0,1,121
GIN,1,2,,USA_33,2,99,1,AFRI,0,1,48
GIN,1,2,,USA_37,2,99,1,AFRI,0,1,68
GIN,1,2,,USA_41,2,99,1,AFRI,0,1,353
GIN,1,2,,USA_43,2,99,1,AFRI,0,1,459
GIN,1,2,,USA_47,2,99,1,AFRI,0,1,90
GIN,1,2,,USA_49,2,99,1,AFRI,0,1,120
GIN,1,2,,USA_51,2,99,1,AFRI,0,1,172
GIN,1,2,,USA_53,2,99,1,AFRI,0,1,41
GIN,1,2,,USA_55,2,99,1,AFRI,0,1,383
GIN,1,3,0,,99,99,1,AFRI,0,1,13
GIN,1,3,1,,3,0,1,AFRI,0,1,532
GIN,1,3,2,,3,0,1,AFRI,0,1,2136
GIN,1,3,3,,3,0,1,AFRI,0,1,894
GIN,1,3,4,,2,1,1,AFRI,0,1,397
GIN,1,3,5,,2,1,1,AFRI,0,1,885
GIN,1,3,6,,2,1,1,AFRI,0,1,125
GIN,1,3,7,,2,1,1,AFRI,0,1,344
GIN,1,3,8,,2,1,1,AFRI,0,1,427
GIN,1,3,9,,1,1,1,AFRI,0,1,642
GIN,1,3,99,,99,99,1,AFRI,0,1,4
GIN,1,3,,USA_11,3,0,1,AFRI,0,1,580
GIN,1,3,,USA_13,3,0,1,AFRI,0,1,576
GIN,1,3,,USA_19,3,0,1,AFRI,0,1,150
GIN,1,3,,USA_25,3,0,1,AFRI,0,1,167
GIN,1,3,,USA_29,3,0,1,AFRI,0,1,92
GIN,1,3,,USA_35,2,1,1,AFRI,0,1,573
GIN,1,3,,USA_39,2,1,1,AFRI,0,1,205
GIN,1,3,,USA_41,2,1,1,AFRI,0,1,116
GIN,1,3,,USA_43,2,1,1,AFRI,0,1,312
GIN,1,3,,USA_51,2,1,1,AFRI,0,1,306
GIN,1,3,,USA_53,2,1,1,AFRI,0,1,671
GIN,1,99,1,,3,99,1,AFRI,0,1,1
GIN,1,99,2,,3,99,1,AFRI,0,1,1
GIN,1,99,3,,3,99,1,AFRI,0,1,4
GIN,1,99,5,,2,99,1,AFRI,0,1,42
GIN,1,99,8,,2,99,1,AFRI,0,1,1
GIN,1,99,9,,1,99,1,AFRI,0,1,66
GIN,1,99,,JPN_C,3,99,1,AFRI,0,1,25
GIN,1,99,,JPN_D,2,99,1,AFRI,0,1,25
GIN,1,99,,JPN_H,2,99,1,AFRI,0,1,5
GIN,1,99,,JPN_I,2,99,1,AFRI,0,1,293
GIN,1,99,,JPN_J,2,99,1,AFRI,0,1,7
GIN,2,1,1,,3,99,1,AFRI,0,1,18
GIN,2,1,2,,3,99,1,AFRI,0,1,98
GIN,2,1,3,,3,99,1,AFRI,0,1,188
GIN,2,1,4,,2,99,1,AFRI,0,1,154
GIN,2,1,5,,2,99,1,AFRI,0,1,874
GIN,2,1,6,,2,99,1,AFRI,0,1,12
GIN,2,1,7,,2,99,1,AFRI,0,1,91
GIN,2,1,8,,2,99,1,AFRI,0,1,125
GIN,2,1,9,,1,99,1,AFRI,0,1,3388
GIN,2,1,,USA_31,2,99,1,AFRI,0,1,535
GIN,2,1,,USA_39,2,99,1,AFRI,0,1,80
GIN,2,2,0,,99,99,1,AFRI,0,1,5
GIN,2,2,1,,3,99,1,AFRI,0,1,35
GIN,2,2,2,,3,99,1,AFRI,0,1,86
GIN,2,2,3,,3,99,1,AFRI,0,1,267
GIN,2,2,4,,2,99,1,AFRI,0,1,341
GIN,2,2,5,,2,99,1,AFRI,0,1,1311
GIN,2,2,6,,2,99,1,AFRI,0,1,14
GIN,2,2,7,,2,99,1,AFRI,0,1,169
GIN,2,2,8,,2,99,1,AFRI,0,1,58
GIN,2,2,9,,1,99,1,AFRI,0,1,1173
GIN,2,2,99,,99,99,1,AFRI,0,1,1
GIN,2,2,,USA_31,2,99,1,AFRI,0,1,459
GIN,2,2,,USA_33,2,99,1,AFRI,0,1,149
GIN,2,2,,USA_39,2,99,1,AFRI,0,1,377
GIN,2,2,,USA_41,2,99,1,AFRI,0,1,203
GIN,2,3,0,,99,99,1,AFRI,0,1,6
GIN,2,3,1,,3,0,1,AFRI,0,1,147
GIN,2,3,2,,3,0,1,AFRI,0,1,673
GIN,2,3,3,,3,0,1,AFRI,0,1,661
GIN,2,3,4,,2,1,1,AFRI,0,1,365
GIN,2,3,5,,2,1,1,AFRI,0,1,925
GIN,2,3,6,,2,1,1,AFRI,0,1,4
GIN,2,3,7,,2,1,1,AFRI,0,1,55
GIN,2,3,8,,2,1,1,AFRI,0,1,44
GIN,2,3,9,,1,1,1,AFRI,0,1,374
GIN,2,3,,USA_11,3,0,1,AFRI,0,1,291
GIN,2,3,,USA_13,3,0,1,AFRI,0,1,155
GIN,2,3,,USA_25,3,0,1,AFRI,0,1,82
GIN,2,3,,USA_27,3,0,1,AFRI,0,1,126
GIN,2,3,,USA_29,3,0,1,AFRI,0,1,99
GIN,2,3,,USA_31,2,1,1,AFRI,0,1,339
GIN,2,3,,USA_35,2,1,1,AFRI,0,1,135
GIN,2,3,,USA_43,2,1,1,AFRI,0,1,205
GIN,2,99,3,,3,99,1,AFRI,0,1,1
GIN,2,99,4,,2,99,1,AFRI,0,1,5
GIN,2,99,5,,2,99,1,AFRI,0,1,4
GIN,2,99,6,,2,99,1,AFRI,0,1,3
GIN,2,99,9,,1,99,1,AFRI,0,1,5
GIN,2,99,,JPN_E,2,99,1,AFRI,0,1,18
GIN,2,99,,JPN_H,2,99,1,AFRI,0,1,14
GIN,99,1,3,,3,99,1,AFRI,0,1,83
GIN,99,1,4,,2,99,1,AFRI,0,1,219
GIN,99,1,5,,2,99,1,AFRI,0,1,188
GIN,99,1,7,,2,99,1,AFRI,0,1,159
GIN,99,1,8,,2,99,1,AFRI,0,1,101
GIN,99,1,9,,1,99,1,AFRI,0,1,1468
GIN,99,2,5,,2,99,1,AFRI,0,1,50
GIN,99,2,8,,2,99,1,AFRI,0,1,88
GIN,99,3,3,,3,0,1,AFRI,0,1,107
GIN,99,3,4,,2,1,1,AFRI,0,1,20
GIN,99,3,5,,2,1,1,AFRI,0,1,316
GIN,99,3,8,,2,1,1,AFRI,0,1,189
GIN,99,3,9,,1,1,1,AFRI,0,1,94
GMB,1,1,0,,99,99,1,AFRI,0,1,5
GMB,1,1,1,,3,99,1,AFRI,0,1,16
GMB,1,1,2,,3,99,1,AFRI,0,1,14
GMB,1,1,3,,3,99,1,AFRI,0,1,93
GMB,1,1,4,,2,99,1,AFRI,0,1,196
GMB,1,1,5,,2,99,1,AFRI,0,1,436
GMB,1,1,6,,2,99,1,AFRI,0,1,368
GMB,1,1,7,,2,99,1,AFRI,0,1,436
GMB,1,1,8,,2,99,1,AFRI,0,1,1238
GMB,1,1,9,,1,99,1,AFRI,0,1,3594
GMB,1,1,,USA_11,3,99,1,AFRI,0,1,206
GMB,1,1,,USA_35,2,99,1,AFRI,0,1,171
GMB,1,1,,USA_51,2,99,1,AFRI,0,1,141
GMB,1,1,,USA_53,2,99,1,AFRI,0,1,129
GMB,1,2,1,,3,99,1,AFRI,0,1,13
GMB,1,2,2,,3,99,1,AFRI,0,1,19
GMB,1,2,3,,3,99,1,AFRI,0,1,1029
GMB,1,2,4,,2,99,1,AFRI,0,1,75
GMB,1,2,5,,2,99,1,AFRI,0,1,863
GMB,1,2,6,,2,99,1,AFRI,0,1,325
GMB,1,2,7,,2,99,1,AFRI,0,1,128
GMB,1,2,8,,2,99,1,AFRI,0,1,400
GMB,1,2,9,,1,99,1,AFRI,0,1,1059
GMB,1,2,,USA_29,3,99,1,AFRI,0,1,253
GMB,1,2,,USA_33,2,99,1,AFRI,0,1,168
GMB,1,2,,USA_37,2,99,1,AFRI,0,1,90
GMB,1,2,,USA_39,2,99,1,AFRI,0,1,140
GMB,1,2,,USA_43,2,99,1,AFRI,0,1,532
GMB,1,2,,USA_47,2,99,1,AFRI,0,1,70
GMB,1,2,,USA_49,2,99,1,AFRI,0,1,65
GMB,1,2,,USA_53,2,99,1,AFRI,0,1,626
GMB,1,3,0,,99,99,1,AFRI,0,1,5
GMB,1,3,1,,3,0,1,AFRI,0,1,403
GMB,1,3,2,,3,0,1,AFRI,0,1,641
GMB,1,3,3,,3,0,1,AFRI,0,1,278
GMB,1,3,4,,2,1,1,AFRI,0,1,618
GMB,1,3,5,,2,1,1,AFRI,0,1,137
GMB,1,3,6,,2,1,1,AFRI,0,1,98
GMB,1,3,7,,2,1,1,AFRI,0,1,67
GMB,1,3,8,,2,1,1,AFRI,0,1,122
GMB,1,3,9,,1,1,1,AFRI,0,1,367
GMB,1,3,,USA_11,3,0,1,AFRI,0,1,455
GMB,1,3,,USA_13,3,0,1,AFRI,0,1,351
GMB,1,3,,USA_15,3,0,1,AFRI,0,1,125
GMB,1,3,,USA_29,3,0,1,AFRI,0,1,73
GMB,1,3,,USA_31,2,1,1,AFRI,0,1,104
GMB,1,3,,USA_33,2,1,1,AFRI,0,1,85
GMB,1,3,,USA_35,2,1,1,AFRI,0,1,655
GMB,1,3,,USA_39,2,1,1,AFRI,0,1,82
GMB,1,3,,USA_41,2,1,1,AFRI,0,1,566
GMB,1,3,,USA_47,2,1,1,AFRI,0,1,95
GMB,1,3,,USA_53,2,1,1,AFRI,0,1,140
GMB,1,99,2,,3,99,1,AFRI,0,1,3
GMB,1,99,4,,2,99,1,AFRI,0,1,9
GMB,1,99,5,,2,99,1,AFRI,0,1,14
GMB,1,99,7,,2,99,1,AFRI,0,1,4
GMB,1,99,8,,2,99,1,AFRI,0,1,10
GMB,1,99,9,,1,99,1,AFRI,0,1,36
GMB,1,99,,JPN_H,2,99,1,AFRI,0,1,1
GMB,2,1,0,,99,99,1,AFRI,0,1,89
GMB,2,1,1,,3,99,1,AFRI,0,1,5
GMB,2,1,3,,3,99,1,AFRI,0,1,14
GMB,2,1,4,,2,99,1,AFRI,0,1,49
GMB,2,1,5,,2,99,1,AFRI,0,1,899
GMB,2,1,6,,2,99,1,AFRI,0,1,783
GMB,2,1,7,,2,99,1,AFRI,0,1,148
GMB,2,1,8,,2,99,1,AFRI,0,1,31
GMB,2,1,9,,1,99,1,AFRI,0,1,1377
GMB,2,1,,USA_39,2,99,1,AFRI,0,1,335
GMB,2,2,2,,3,99,1,AFRI,0,1,18
GMB,2,2,3,,3,99,1,AFRI,0,1,30
GMB,2,2,4,,2,99,1,AFRI,0,1,103
GMB,2,2,5,,2,99,1,AFRI,0,1,520
GMB,2,2,6,,2,99,1,AFRI,0,1,93
GMB,2,2,7,,2,99,1,AFRI,0,1,6
GMB,2,2,8,,2,99,1,AFRI,0,1,8
GMB,2,2,9,,1,99,1,AFRI,0,1,124
GMB,2,2,,USA_31,2,99,1,AFRI,0,1,388
GMB,2,2,,USA_39,2,99,1,AFRI,0,1,69
GMB,2,2,,USA_41,2,99,1,AFRI,0,1,186
GMB,2,2,,USA_43,2,99,1,AFRI,0,1,292
GMB,2,3,1,,3,0,1,AFRI,0,1,4
GMB,2,3,2,,3,0,1,AFRI,0,1,106
GMB,2,3,3,,3,0,1,AFRI,0,1,63
GMB,2,3,4,,2,1,1,AFRI,0,1,25
GMB,2,3,5,,2,1,1,AFRI,0,1,128
GMB,2,3,6,,2,1,1,AFRI,0,1,127
GMB,2,3,9,,1,1,1,AFRI,0,1,51
GMB,2,3,,USA_25,3,0,1,AFRI,0,1,56
GMB,2,3,,USA_29,3,0,1,AFRI,0,1,634
GMB,2,3,,USA_39,2,1,1,AFRI,0,1,420
GMB,2,3,,USA_41,2,1,1,AFRI,0,1,68
GMB,2,3,,USA_43,2,1,1,AFRI,0,1,431
GMB,2,99,5,,2,99,1,AFRI,0,1,16
GMB,2,99,9,,1,99,1,AFRI,0,1,26
GMB,99,1,5,,2,99,1,AFRI,0,1,210
GMB,99,3,2,,3,0,1,AFRI,0,1,270
GNB,1,1,0,,99,99,1,AFRI,0,1,14
GNB,1,1,1,,3,99,1,AFRI,0,1,19
GNB,1,1,2,,3,99,1,AFRI,0,1,40
GNB,1,1,3,,3,99,1,AFRI,0,1,238
GNB,1,1,4,,2,99,1,AFRI,0,1,59
GNB,1,1,5,,2,99,1,AFRI,0,1,868
GNB,1,1,6,,2,99,1,AFRI,0,1,1
GNB,1,1,7,,2,99,1,AFRI,0,1,906
GNB,1,1,8,,2,99,1,AFRI,0,1,2099
GNB,1,1,9,,1,99,1,AFRI,0,1,1313
GNB,1,1,99,,99,99,1,AFRI,0,1,1
GNB,1,1,,USA_11,3,99,1,AFRI,0,1,20
GNB,1,1,,USA_47,2,99,1,AFRI,0,1,264
GNB,1,1,,USA_53,2,99,1,AFRI,0,1,82
GNB,1,2,1,,3,99,1,AFRI,0,1,6
GNB,1,2,2,,3,99,1,AFRI,0,1,28
GNB,1,2,3,,3,99,1,AFRI,0,1,268
GNB,1,2,4,,2,99,1,AFRI,0,1,217
GNB,1,2,5,,2,99,1,AFRI,0,1,900
GNB,1,2,6,,2,99,1,AFRI,0,1,7
GNB,1,2,7,,2,99,1,AFRI,0,1,480
GNB,1,2,8,,2,99,1,AFRI,0,1,256
GNB,1,2,9,,1,99,1,AFRI,0,1,372
GNB,1,2,99,,99,99,1,AFRI,0,1,1
GNB,1,2,,USA_35,2,99,1,AFRI,0,1,110
GNB,1,2,,USA_41,2,99,1,AFRI,0,1,54
GNB,1,2,,USA_47,2,99,1,AFRI,0,1,57
GNB,1,2,,USA_51,2,99,1,AFRI,0,1,59
GNB,1,3,1,,3,0,1,AFRI,0,1,11
GNB,1,3,2,,3,0,1,AFRI,0,1,42
GNB,1,3,3,,3,0,1,AFRI,0,1,310
GNB,1,3,4,,2,1,1,AFRI,0,1,251
GNB,1,3,5,,2,1,1,AFRI,0,1,50
GNB,1,3,6,,2,1,1,AFRI,0,1,4
GNB,1,3,7,,2,1,1,AFRI,0,1,50
GNB,1,3,8,,2,1,1,AFRI,0,1,56
GNB,1,3,9,,1,1,1,AFRI,0,1,32
GNB,1,3,,USA_11,3,0,1,AFRI,0,1,103
GNB,1,3,,USA_19,3,0,1,AFRI,0,1,23
GNB,1,3,,USA_21,3,0,1,AFRI,0,1,26
GNB,1,3,,USA_29,3,0,1,AFRI,0,1,109
GNB,1,3,,USA_33,2,1,1,AFRI,0,1,126
GNB,1,3,,USA_41,2,1,1,AFRI,0,1,67
GNB,1,3,,USA_43,2,1,1,AFRI,0,1,106
GNB,1,3,,USA_47,2,1,1,AFRI,0,1,44
GNB,1,3,,USA_51,2,1,1,AFRI,0,1,18
GNB,1,99,5,,2,99,1,AFRI,0,1,3
GNB,1,99,8,,2,99,1,AFRI,0,1,3
GNB,1,99,9,,1,99,1,AFRI,0,1,46
GNB,1,99,,JPN_H,2,99,1,AFRI,0,1,1
GNB,2,1,0,,99,99,1,AFRI,0,1,4
GNB,2,1,1,,3,99,1,AFRI,0,1,9
GNB,2,1,2,,3,99,1,AFRI,0,1,19
GNB,2,1,3,,3,99,1,AFRI,0,1,25
GNB,2,1,4,,2,99,1,AFRI,0,1,21
GNB,2,1,5,,2,99,1,AFRI,0,1,391
GNB,2,1,7,,2,99,1,AFRI,0,1,21
GNB,2,1,8,,2,99,1,AFRI,0,1,117
GNB,2,1,9,,1,99,1,AFRI,0,1,2017
GNB,2,1,,USA_31,2,99,1,AFRI,0,1,54
GNB,2,1,,USA_35,2,99,1,AFRI,0,1,15
GNB,2,1,,USA_51,2,99,1,AFRI,0,1,9
GNB,2,2,1,,3,99,1,AFRI,0,1,150
GNB,2,2,2,,3,99,1,AFRI,0,1,5
GNB,2,2,3,,3,99,1,AFRI,0,1,306
GNB,2,2,4,,2,99,1,AFRI,0,1,50
GNB,2,2,5,,2,99,1,AFRI,0,1,520
GNB,2,2,6,,2,99,1,AFRI,0,1,279
GNB,2,2,7,,2,99,1,AFRI,0,1,27
GNB,2,2,8,,2,99,1,AFRI,0,1,10
GNB,2,2,9,,1,99,1,AFRI,0,1,747
GNB,2,2,,USA_21,3,99,1,AFRI,0,1,79
GNB,2,2,,USA_37,2,99,1,AFRI,0,1,64
GNB,2,2,,USA_41,2,99,1,AFRI,0,1,54
GNB,2,2,,USA_43,2,99,1,AFRI,0,1,40
GNB,2,2,,USA_53,2,99,1,AFRI,0,1,172
GNB,2,3,1,,3,0,1,AFRI,0,1,1
GNB,2,3,2,,3,0,1,AFRI,0,1,597
GNB,2,3,3,,3,0,1,AFRI,0,1,34
GNB,2,3,4,,2,1,1,AFRI,0,1,14
GNB,2,3,5,,2,1,1,AFRI,0,1,271
GNB,2,3,7,,2,1,1,AFRI,0,1,1
GNB,2,3,8,,2,1,1,AFRI,0,1,5
GNB,2,3,9,,1,1,1,AFRI,0,1,334
GNB,2,3,,USA_11,3,0,1,AFRI,0,1,80
GNB,2,3,,USA_25,3,0,1,AFRI,0,1,91
GNB,2,3,,USA_43,2,1,1,AFRI,0,1,51
GNB,2,99,5,,2,99,1,AFRI,0,1,1
GNB,2,99,9,,1,99,1,AFRI,0,1,5
GNQ,1,1,1,,3,99,1,AFRI,0,1,3
GNQ,1,1,3,,3,99,1,AFRI,0,1,4
